school_id,legacy_unit_id,finance_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,summary,administrator_title,administrator,secondary_contact_title,secondary_contact,phone,fax,cps_school_profile,website,facebook,twitter,youtube,pinterest,attendance_boundaries,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific_islander,student_count_multi,student_count_hawaiian_pacific_islander,student_count_ethnicity_not_available,statistics_description,demographic_description,dress_code,prek_school_day,kindergarten_school_day,school_hours,freshman_start_end_time,after_school_hours,earliest_drop_off_time,classroom_languages,bilingual_services,refugee_services,title_1_eligible,preschool_inclusive,preschool_instructional,significantly_modified,hard_of_hearing,visual_impairments,transportation_bus,transportation_el,transportation_metra,average_act_school,mean_act,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,overall_rating,rating_status,rating_statement,classification_description,school_year,third_contact_title,third_contact_name,fourth_contact_title,fourth_contact_name,fifth_contact_title,fifth_contact_name,sixth_contact_title,sixth_contact_name,seventh_contact_title,seventh_contact_name,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,closed_for_enrollment_date,school_latitude,school_longitude,location,source_dataset_id,address,city,state,zip,student_count_asian_pacific,student_count_hawaiian_pacific,student_count_ethnicity_not,multisensory,significantlymodifiedmod,transition
609895,3110,29041,TURNER-DREW,Turner-Drew Elementary Language Academy,ES,False,True,True,False,"Turner-Drew offers an educational program that emphasizes literacy, mathematics, and world language. In addition to the CPS curriculum, we also provide instruction in French and Spanish. 395 students are enrolled in the school, and we consistently make Adequate Yearly Progress (AYP). Our sports program includes girls and boys basketball, cheerleading, and chess.
 
    .tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}
 
 
    .tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}",Principal,Latice L Nicholson,Assistant Principal,Mrs. Latice Nicholson,7735355720.0,7735355203.0,https://www.cps.edu/schools/schoolprofiles/609895,https://turner-drew.cps.edu,,,,,False,"K,1,2,3,4,5,6,7,8",K-8,195,153,43,0,193,2,0,0,0,0,,0,,,There are 195 students enrolled at TURNER-DREW.  78.5% are Low Income Students.  22.1% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at TURNER-DREW is Black.  This demographic makes up 99% of the student population.  The second greatest demographic is Hispanic at 1%.,True,,Full Day,07:45 AM-02:45 PM,,,,,,,True,,,,,,"95W, 108, 112, 352, 381",Red,,,,,,,,Inability to Rate,Provisional Support,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,2024-25,,,,,,,,,,,Network 11,True,False,True,False,2004-09-01T00:00:00.000,,41.725609,-87.630164,POINT (-87.630164 41.725609),3dhs-m3w4,9300 S PRINCETON AVE,Chicago,Illinois,60620.0,0.0,0.0,0.0,False,False,False
609896,3120,23021,DRUMMOND,Thomas Drummond Elementary School,ES,False,True,True,True,"Drummond is a Montessori Magnet School. All Pre-K through 6th-grade classrooms  include a full-time Montessori trained teacher and (pre-K-3rd grade) a teacher’s assistant.  The program goes until 8th grade, with a unique model for our Middle School that prepares students for their transition to high school.  Drummond prides itself on offering an inclusive and safe environment focused on a progressive curriculum.",Principal,Erica Fay Kittle,Assistant Principal,Terri Kelly,7735344120.0,7735344199.0,https://www.cps.edu/schools/schoolprofiles/609896,http://drummondschool.org,http://www.facebook.com/drummondschool,http://twitter.com/drummondschool,,,False,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",343,47,51,18,23,99,151,26,1,0,,43,,,There are 343 students enrolled at DRUMMOND.  13.7% are Low Income Students.  14.9% are Diverse Learners.  5.2% are Limited English Learners.,The largest demographic at DRUMMOND is White.  This demographic makes up 44% of the student population.  The second greatest demographic is Hispanic at 28.9%.,False,Full Day,Full Day,08:30 AM-03:30 PM,,3:30 PM - 6:00 PM,8:15am,,,,False,,,,,,"50, 73, 132",Blue,"Union Pacific North (UP-N), Union Pacific Northwest (UP-NW)",,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,2024-25,Clerk,Judith Guerrero,Counselor,Carolyn Gosz,,,,,,,Network 6,True,True,True,False,2004-09-01T00:00:00.000,,41.915914,-87.674495,POINT (-87.674495 41.915914),3dhs-m3w4,1845 W CORTLAND ST,Chicago,Illinois,60622.0,0.0,0.0,0.0,False,False,False
609897,3130,23031,EARLE,Charles W Earle Elementary School,ES,False,True,True,True,"Earle STEM Academy facilitates a high quality, STEM focused education, for all students in all academic disciplines.  Earle's stakeholders collaborate to support students in developing 21st century skills needed to be successful in life.",Principal,Regina D Latimer,Assistant Principal,Janell Armstrong,7735359130.0,7735359140.0,https://www.cps.edu/schools/schoolprofiles/609897,https://earlestemelementary.org,https://www.facebook.com/EarleStem/,https://twitter.com/earlestem,,,False,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",288,245,66,71,197,87,1,0,0,0,,3,,,There are 288 students enrolled at EARLE.  85.1% are Low Income Students.  22.9% are Diverse Learners.  24.7% are Limited English Learners.,The largest demographic at EARLE is Black.  This demographic makes up 68.4% of the student population.  The second greatest demographic is Hispanic at 30.2%.,False,Half Day,Full Day,09:00 AM-04:00 PM,,,,,,,True,True,,,,,"9, 59, 63",Green,,,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,School Counselor,Kimberly Sykes,STEM Instructional and Curriculum Coach,Luevinia Morgan,,,,,,,Network 11,True,False,True,False,2004-09-01T00:00:00.000,,41.781225,-87.675547,POINT (-87.675547 41.781225),3dhs-m3w4,2040 W 62ND ST,Chicago,Illinois,60636.0,0.0,0.0,0.0,False,False,False
609898,3140,23041,EBERHART,John F Eberhart Elementary School,ES,False,True,True,True,"Eberhart School prepares ALL our students for success in college, career, and civic life. Our Dual Language Education Program produces students who are multilingual, multiliterate, and multicultural. Our learning community provides a rigorous, standards-based curriculum, with an emphasis on fine and performing arts, in a safe and engaging learning environment. Building upon our students’ linguistic and cultural capital improves students’ social-emotional confidence, narrows the achievement gap, and empowers responsible and productive global citizens.
Eberhart scholars are multilingual, multiliterate, and multicultural lifelong learners and problem solvers. They engage in rigorous, multilingual content and achieve at high academic levels, preparing them for participation in a global society. Eberhart scholars are confident, compassionate, collaborative citizens who make a positive impact on all levels of society.",Principal,Nneka Hawanya Gunn,Assistant Principal,Erika Foreman,7735359190.0,7735359494.0,https://www.cps.edu/schools/schoolprofiles/609898,http://eberhart.cps.edu,,https://twitter.com/EberhartSchool,https://www.youtube.com/@eberhartschooltheeaglescha5086,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",1015,854,114,596,24,972,15,0,1,1,,2,,,There are 1015 students enrolled at EBERHART.  84.1% are Low Income Students.  11.2% are Diverse Learners.  58.7% are Limited English Learners.,The largest demographic at EBERHART is Hispanic.  This demographic makes up 95.8% of the student population.  The second greatest demographic is Black at 2.4%.,True,Full Day,Full Day,08:30 AM-03:30 PM,,3:30 PM-5:15 PM,8:15 AM,Spanish,True,,True,,,,,,"52A, 63",,,,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,Assistant Principal,Judith Franco,School Counselors,Margaret Tucker & Luisa Rodriguez,Case Manager,Rhonda Greer,Dual Language Coordinator,Elisa Marquez,EL Program Teacher,Patricia Barrera,Network 10,True,False,True,False,2004-09-01T00:00:00.000,,41.77442,-87.707953,POINT (-87.707953 41.77442),3dhs-m3w4,3400 W 65TH PL,Chicago,Illinois,60629.0,0.0,0.0,0.0,False,False,False
609899,3150,23051,EBINGER,Christian Ebinger Elementary School,ES,False,True,True,False,Ebinger School offers a Fine and Performing Arts Magnet Cluster program where the arts are integrated into various academic areas. Ebinger has a strong academic program and many extracurricular activities for all children including those with special needs. Ebinger parents are involved in many school activities.,Principal,Michelle J Nash,Assistant Principal,Julie McConnell,7735341070.0,7735341088.0,https://www.cps.edu/schools/schoolprofiles/609899,https://ebingerschool.org,,https://twitter.com/EbingerSchool,,,True,"K,1,2,3,4,5,6,7,8",K-8,691,105,121,41,11,87,536,32,0,0,,24,,,There are 691 students enrolled at EBINGER.  15.2% are Low Income Students.  17.5% are Diverse Learners.  5.9% are Limited English Learners.,The largest demographic at EBINGER is White.  This demographic makes up 77.6% of the student population.  The second greatest demographic is Hispanic at 12.6%.,False,,Full Day,8:30 AM-3:30 PM,,,,,,,False,,,,,,"90N, 68",Blue,Union Pacific Northwest (UP-NW),,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,MYP IB Coordinator,Greg Spadoni,PYP IB Coordinator,Matthew Jones-McCann,Case Manager,Mary Miller,School Clerk,Mariana Myers,,,Network 1,True,False,True,False,2004-09-01T00:00:00.000,,42.004408,-87.81117,POINT (-87.81117 42.004408),3dhs-m3w4,7350 W PRATT AVE,Chicago,Illinois,60631.0,0.0,1.0,0.0,False,False,False
609900,3160,23061,CURTIS,George W Curtis Elementary School,ES,False,True,True,True,"Managed by the Chicago Public Schools ~ Network 13, George W. Curtis provides students in the Roseland neighborhood transformational learning opportunities. Students have access to science, music, and computer labs as well as after-school enrichment in reading and math.
 
    .tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}
 
 
    .tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}",Principal,Ingrid Elizabeth Boyd,Assistant Principal,Kaita Haynes,7735355050.0,7735355044.0,https://www.cps.edu/schools/schoolprofiles/609900,https://curtissoe.org/,https://www.facebook.com/AUSLChicago,https://twitter.com/AUSLChicago,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",369,287,49,47,306,61,2,0,0,0,,0,,,There are 369 students enrolled at CURTIS.  77.8% are Low Income Students.  13.3% are Diverse Learners.  12.7% are Limited English Learners.,The largest demographic at CURTIS is Black.  This demographic makes up 82.9% of the student population.  The second greatest demographic is Hispanic at 16.5%.,True,Full Day,Full Day,08:45 AM-03:45 PM,,,8:40,,,,True,,,,,,"34, 111, 119",Red,,,,,,,,Inability to Rate,Intensive Support,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,Counselor,Eddett Fisher,Counselor,Megan Asp,Case Manager,Cara Salvant,School Clerk,Lameshia Bradley,,,Network 13,True,False,True,False,2004-09-01T00:00:00.000,,41.685418,-87.621653,POINT (-87.621653 41.685418),3dhs-m3w4,32 E 115TH ST,Chicago,Illinois,60628.0,0.0,0.0,0.0,False,False,False
609901,3170,23071,EDGEBROOK,Edgebrook Elementary School,ES,False,True,True,True,"Edgebrook offers students a safe and orderly atmosphere. Students are challenged in all academic areas, and eighth graders successfully complete Algebra I. Edgebrook earned the Illinois State 2010 Excellence Award for Exemplary Academic Performance on the Illinois Learning Standards.",Principal,Camille Tamara Unger,Assistant Principal,Kate Ramos,7735341194.0,7735341170.0,https://www.cps.edu/schools/schoolprofiles/609901,https://edgebrookschool.org,https://www.facebook.com/EdgebrookCPS,https://twitter.com/EdgebrookCPS,,,False,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",553,70,63,59,7,110,318,70,0,0,,48,,,There are 553 students enrolled at EDGEBROOK.  12.7% are Low Income Students.  11.4% are Diverse Learners.  10.7% are Limited English Learners.,The largest demographic at EDGEBROOK is White.  This demographic makes up 57.5% of the student population.  The second greatest demographic is Hispanic at 19.9%.,False,Half Day,Full Day,08:30 AM-03:30 PM,,3:30pm-6:00pm,7:00am,,,,False,,,,,,85A,Blue,Milwaukee District North (MD-N),,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,Assistant Principal,Andrea Gordon,School Clerk,Stacy Babich,Security Officer,Quinn Simmons,Counselor,Naomi Peterson,,,Network 1,True,False,True,False,2004-09-01T00:00:00.000,,41.999437,-87.76184,POINT (-87.76184 41.999437),3dhs-m3w4,6525 N HIAWATHA AVE,Chicago,Illinois,60646.0,0.0,0.0,0.0,False,False,False
609902,3190,31061,METCALFE,Ralph H Metcalfe Elementary Community Academy,ES,False,True,True,True,"Metcalfe Community Academy offers a Math and Science Magnet Cluster Program and is a Chicago Math & Science Initiative (CMSI) School. The CMSI program provides a more hands-on education in math and science. Metcalfe also offers academically-advanced students the Comprehensive Gifted Program in Grades 1-8.
 
    .tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}
 
 
    .tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}",Principal,Stephen T Fabiyi,,,7735355590.0,7735355758.0,https://www.cps.edu/schools/schoolprofiles/609902,https://metcalfe.cps.edu,http://www.facebook.com/Metcalfe12339,https://twitter.com/Ametcalfe12339,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",359,287,44,46,301,54,2,0,0,0,,2,,,There are 359 students enrolled at METCALFE.  79.9% are Low Income Students.  12.3% are Diverse Learners.  12.8% are Limited English Learners.,The largest demographic at METCALFE is Black.  This demographic makes up 83.8% of the student population.  The second greatest demographic is Hispanic at 15%.,True,Full Day,Full Day,08:00 AM-03:00 PM,,,,,,,True,,,,,,"8A, 108",Red,Metra Electric District (ME),,,,,,,Inability to Rate,Intensive Support,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,,,,,,,,,,,Network 13,True,False,True,False,2004-09-01T00:00:00.000,,41.669444,-87.634306,POINT (-87.634306 41.669444),3dhs-m3w4,12339 S NORMAL AVE,Chicago,Illinois,60628.0,0.0,0.0,0.0,False,False,False
609903,3200,23081,EDWARDS,Richard Edwards Elementary School,ES,False,True,True,True,"The Edwards Professional Learning Community provides a rigorous academic program for all students, integrating the fine arts with an emphasis on a global perspective. Our vision is to cultivate respectful, responsible and compassionate lifelong learners. Our motto: “Be responsible, be respectful and be your BEST.”",Principal,Raul Bermejo,Assistant  Principal,Jaime Jaramillo,7735354875.0,7735354470.0,https://www.cps.edu/schools/schoolprofiles/609903,https://edwards.cps.edu,,,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",1213,861,210,744,15,1162,29,5,0,0,,1,,,There are 1213 students enrolled at EDWARDS.  71% are Low Income Students.  17.3% are Diverse Learners.  61.3% are Limited English Learners.,The largest demographic at EDWARDS is Hispanic.  This demographic makes up 95.8% of the student population.  The second greatest demographic is White at 2.4%.,True,Half Day,Full Day,8:15AM - 3:30PM,,,,Spanish,True,,True,True,True,,,,"47, 53A",Orange,,,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,Assistant Principal,Alberta Torres,,,,,,,,,Network 8,True,False,True,False,2004-09-01T00:00:00.000,,41.805542,-87.725856,POINT (-87.725856 41.805542),3dhs-m3w4,4815 S KARLOV AVE,Chicago,Illinois,60632.0,0.0,1.0,0.0,False,True,False
609904,3220,23101,ELLINGTON,Edward K Ellington Elementary School,ES,False,True,True,True,Ellington offers a general education program with a focus on computer science. The school features a Head Start program that includes students with disabilities. Ellington also offers a high-quality curriculum that prepares all students for academic and career success. Facilities include labs in various disciplines as well as Internet access in every classroom.,Principal,Ernest D Williams,Assistant Principal,Nicholas Henton,7735346361.0,7735346374.0,https://www.cps.edu/schools/schoolprofiles/609904,https://www.ellington.cps.edu/,,,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",525,373,115,83,432,83,1,2,4,0,,2,,,There are 525 students enrolled at ELLINGTON.  71% are Low Income Students.  21.9% are Diverse Learners.  15.8% are Limited English Learners.,The largest demographic at ELLINGTON is Black.  This demographic makes up 82.3% of the student population.  The second greatest demographic is Hispanic at 15.8%.,True,Half Day,Full Day,08:00 AM-03:00 PM,,,,,,,True,True,True,,,,85,Green,,,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,Clerk,Nadine Williams,Counselor,Kimberly LeFlore,,,,,,,Network 3,True,False,True,False,2004-09-01T00:00:00.000,,41.88553,-87.766589,POINT (-87.766589 41.88553),3dhs-m3w4,243 N PARKSIDE AVE,Chicago,Illinois,60644.0,0.0,0.0,1.0,False,False,False
609907,3240,29051,ERICSON,Leif Ericson Elementary Scholastic Academy,ES,False,True,True,True,"Ericson Scholastic Academy offers a STEM based science curriculum, one-to-one Technology and Performance Arts including an award winning dance program to all students in Grades K-8. Ericson emphasizes a rigorous instructional program that prepares students to meet/exceed national standards and a nurturing environment conducive to learning and promoting high academic achievement for all students including those with special needs.",Principal,Mary L Willis-Mcneely,Assistant Principal,Claude Archie,7735346660.0,7735346636.0,https://www.cps.edu/schools/schoolprofiles/609907,http://ericson.cps.edu,,,,,False,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",317,244,24,1,309,5,0,0,2,0,,1,,,There are 317 students enrolled at ERICSON.  77% are Low Income Students.  7.6% are Diverse Learners.  0.3% are Limited English Learners.,The largest demographic at ERICSON is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 1.6%.,False,Full Day,Full Day,09:00 AM-04:00PM,,4:00-6:00P.M.,8:45A.M.,,False,,True,,,,,,"7, 82, 126","Blue,Green",,,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,2024-25,Lead Instructional Coach,Tracey Howse,Clerk,Surlestine Collins,,,,,,,Network 5,True,False,True,False,2004-09-01T00:00:00.000,,41.875744,-87.715804,POINT (-87.715804 41.875744),3dhs-m3w4,3600 W 5TH AVE,Chicago,Illinois,60624.0,0.0,0.0,0.0,False,False,False
609908,3250,23131,ESMOND,Esmond Elementary School,ES,False,True,True,True,"Esmond service students in Grades Pre-K-8th while implementing research-based instruction. We also offer educational programs for grades 6th - 8th in our International Baccalaureate Middile Years Program (I.B.M.Y.P.) Students are eligible to participate in after-school programs designed to strengthen reading, math, and science as we promote critical thinking skills and prepare all students to become college and career ready. Through 21st Century Community Partnership, we also offer educational programs to further develop social skills, such as hip hop dance, hair braiding, cheerleading, African Dance / Drums, cooking skills and world cuisine, line dancing for adults, multi media / library and science / math club, martial arts and numerous sports activities.",Principal,Angela Rene Tucker,Other,Mr. Edwin B. Mason,7735352650.0,7735352676.0,https://www.cps.edu/schools/schoolprofiles/609908,https://esmond.cps.edu,,,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",222,188,31,9,212,8,0,1,0,0,,1,,,There are 222 students enrolled at ESMOND.  84.7% are Low Income Students.  14% are Diverse Learners.  4.1% are Limited English Learners.,The largest demographic at ESMOND is Black.  This demographic makes up 95.5% of the student population.  The second greatest demographic is Hispanic at 3.6%.,True,Full Day,Full Day,07:45 AM-02:45 PM,,3:00 p.m. - 5:00 p.m.,7:45 a.m.,,,,True,,,,,,112,Red,Rock Island District (RI),,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,,,,,,,,,,,Network 10,True,False,True,False,2004-09-01T00:00:00.000,,41.68942,-87.669159,POINT (-87.669159 41.68942),3dhs-m3w4,1865 W MONTVALE AVE,Chicago,Illinois,60643.0,0.0,0.0,0.0,False,False,False
609909,3260,23141,EVERETT,Edward Everett Elementary School,ES,False,False,True,True,"Everett focuses on reading, writing, math, science, and technology. Students attend a session for technology in the computer lab once aweek, and all classes except pre-k and kindergarten have gym twice a week. We have a music program, library, science lab, and art room. All classrooms have smartboards, presenters, and computer projectors, and we use lap-taps in the labs.",Principal,Rodolfo Rojas,,,7735354550.0,7735354615.0,https://www.cps.edu/schools/schoolprofiles/609909,https://everett.cps.edu,,,,,True,"PK,K,1,2,3,4,5","PK,K-5",90,67,18,57,2,77,1,7,0,0,,3,,,There are 90 students enrolled at EVERETT.  74.4% are Low Income Students.  20% are Diverse Learners.  63.3% are Limited English Learners.,The largest demographic at EVERETT is Hispanic.  This demographic makes up 85.6% of the student population.  The second greatest demographic is Asian at 7.8%.,True,Half Day,Full Day,08:15 AM-03:15 PM,,,,,,,True,True,,,,,"35, 49, 50, 62",Orange,,,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,,,,,,,,,,,ISP,True,False,True,False,2004-09-01T00:00:00.000,,41.831555,-87.68131,POINT (-87.68131 41.831555),3dhs-m3w4,3419 S BELL AVE,Chicago,Illinois,60608.0,0.0,0.0,0.0,False,True,False
609910,3270,23151,FALCONER,Laughlin Falconer Elementary School,ES,False,False,True,True,"Falconer Elementary School is a Technology Magnet Cluster School that provides students with a 21st century learning environment.  Our pre-k thru sixth grade students have access to an abundance of quality innovative digital programs and tools which help strengthen their knowledge in all subject areas.  From kindergarten to sixth grade, we have outfitted all classrooms with 1:1 technology, ranging from Chromebooks to iPads and beyond.  Along with Technology, Falconer's focus on Social Emotional Learning and Effective Instructional Practices has driven us to maintain a Level 1 rating for eight straight school years.  Falconer students ""Enter to Learn and Leave to Achieve""",Principal,James Nash Cosme,Assistant Principal,Ms. Cecilia A. Bartel,7735343560.0,7735343636.0,https://www.cps.edu/schools/schoolprofiles/609910,https://falconerelementary.com,https://www.facebook.com/falconerschool,,,,True,"PK,K,1,2,3,4,5,6","PK,K-6",843,661,174,388,9,795,23,8,4,0,,4,,,There are 843 students enrolled at FALCONER.  78.4% are Low Income Students.  20.6% are Diverse Learners.  46% are Limited English Learners.,The largest demographic at FALCONER is Hispanic.  This demographic makes up 94.3% of the student population.  The second greatest demographic is White at 2.7%.,True,Full Day,Full Day,07:45 AM-02:45 PM,,,7:20 AM,Spanish,True,True,True,,,,,,54,,,,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,Counselor/Case Manager,Ms. Kathrine Bambula,Counselor,Ms. Jennifer Piermont,Bilingual Coordinator,Ms. Gina Riggio,Technology Coordinator,Ms. Julie Kelley,Culture and Climate Coordinator,Ms. Jeanette Franchi,Network 3,True,False,True,False,2004-09-01T00:00:00.000,,41.935785,-87.749331,POINT (-87.749331 41.935785),3dhs-m3w4,3020 N LAMON AVE,Chicago,Illinois,60641.0,0.0,0.0,0.0,False,True,False
609912,3280,23161,FARNSWORTH,James B Farnsworth Elementary School,ES,False,True,True,True,"Farnsworth provides an inclusive environment and an integrated curriculum featuring an Early Childhood Center and departmental programs for intermediate/upper level students. Students have access to full-time music,art and physical education programs. Farnsworth is recognized as a CPS Supportive School - Exemplary",Principal,Julie Marie Walsh,Assistant Principal,Julie Marie Walsh,7735343535.0,7735343515.0,https://www.cps.edu/schools/schoolprofiles/609912,http://www.farnsworthschool.com,,,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",497,269,150,190,19,204,181,75,1,0,,16,,,There are 497 students enrolled at FARNSWORTH.  54.1% are Low Income Students.  30.2% are Diverse Learners.  38.2% are Limited English Learners.,The largest demographic at FARNSWORTH is Hispanic.  This demographic makes up 41% of the student population.  The second greatest demographic is White at 36.4%.,True,Half Day,Full Day,07:45 AM-02:45 PM,,,,,True,,True,True,,True,,True,"56, 85, 85A",Blue,,,,,,,,Inability to Rate,Good Standing,"Per Chicago Board of Education policy, district-managed schools are assigned an annual school accountability status in order to identify schools on remediation or probation.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2024-25,,,,,,,,,,,Network 1,True,False,True,False,2004-09-01T00:00:00.000,,41.97979,-87.766072,POINT (-87.766072 41.97979),3dhs-m3w4,5414 N LINDER AVE,Chicago,Illinois,60630.0,0.0,1.0,0.0,False,True,False
